date_q,ticker,price,assetTurnover,bookValue,cashRatio,currentRatio,ebitPerShare,eps,ev,fcfMargin,fcfPerShare,grossMargin,inventoryTurnover,longtermDebtTotalAsset,longtermDebtTotalCapital,longtermDebtTotalEquity,netDebtToTotalCapital,netDebtToTotalEquity,netMargin,operatingMargin,payoutRatio,pb,pe,pfcf,pretaxMargin,ps,ptbv,quickRatio,receivablesTurnover,roa,roe,roic,rotc,salesPerShare,sgaToSale,tangibleBookValue,totalDebtToEquity,totalDebtToTotalAsset,totalDebtToTotalCapital,totalRatio,finnhubIndustry,roa_sector_ratio,roe_sector_ratio,roic_sector_ratio,rotc_sector_ratio,ev_sector_ratio,ebitPerShare_sector_ratio,sentiment_avg_q,sentiment_sd_q,sentiment_num_q
2021-12-31,AIG,56.21598317546229,0.0879,65956.0,79.38235294117646,0.3518,7.7882,5.5816,75175.7,0.0631,7.6012,,,0.0505,0.3131,0.4563,0.2909,0.424,0.3331,0.4647,0.1491,0.7158,9.7025,7.5865,0.4438,0.9052,,0.3518,,0.0175,0.1597,0.1056,0.1493,16.7589,,,0.4573,0.0506,0.3138,1.1244,Insurance,-0.2516547159404302,1.5187420052639689,1.2583349417204426,2.1001505725720175,7.149969561294698,3.057677488120417,,,
2021-12-31,AILIP,82.36799744636782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,AILLP,80.41859829810357,0.228,9700.0,0.002830856334041,0.6964,6.7451,4.3922,13630.7917,0.2804,-29.6154,,3.2627,0.3515,0.5389,1.2951,0.5836,1.4025,0.1404,0.2155,0.0288,0.0028,0.0425,0.1178,0.1855,0.006,,0.4869,12.2432,0.0321,0.0989,0.0484,0.0691,31.2941,0.312,,1.4033,0.3809,0.5839,1.3726,Utilities,2.043461175730902,4.3515032999266685,1.5593961933931306,1.301590623691921,0.4491609799018674,4.0735774806667395,,,
2021-12-31,AILLP,80.41859829810357,0.228,9700.0,0.002830856334041,0.6964,6.7451,4.3922,13630.7917,0.2804,-29.6154,,3.2627,0.3515,0.5389,1.2951,0.5836,1.4025,0.1404,0.2155,0.0288,0.0028,0.0425,0.1178,0.1855,0.006,,0.4869,12.2432,0.0321,0.0989,0.0484,0.0691,31.2941,0.312,,1.4033,0.3809,0.5839,1.3726,Utilities,2.043461175730902,4.3515032999266685,1.5593961933931306,1.301590623691921,0.4491609799018674,4.0735774806667395,,,
2021-12-31,AILLP,80.41859829810357,0.228,9700.0,0.002830856334041,0.6964,6.7451,4.3922,13630.7917,0.2804,-29.6154,,3.2627,0.3515,0.5389,1.2951,0.5836,1.4025,0.1404,0.2155,0.0288,0.0028,0.0425,0.1178,0.1855,0.006,,0.4869,12.2432,0.0321,0.0989,0.0484,0.0691,31.2941,0.312,,1.4033,0.3809,0.5839,1.3726,Utilities,2.043461175730902,4.3515032999266685,1.5593961933931306,1.301590623691921,0.4491609799018674,4.0735774806667395,,,
2021-12-31,AILLP,80.41859829810357,0.228,9700.0,0.002830856334041,0.6964,6.7451,4.3922,13630.7917,0.2804,-29.6154,,3.2627,0.3515,0.5389,1.2951,0.5836,1.4025,0.1404,0.2155,0.0288,0.0028,0.0425,0.1178,0.1855,0.006,,0.4869,12.2432,0.0321,0.0989,0.0484,0.0691,31.2941,0.312,,1.4033,0.3809,0.5839,1.3726,Utilities,2.043461175730902,4.3515032999266685,1.5593961933931306,1.301590623691921,0.4491609799018674,4.0735774806667395,,,
2021-12-31,AIRTP,17.938223038950273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,AKA,78.08322574246314,,451.0,0.3592592592592592,1.7065,0.4953,0.0,1259.99,,,0.5455,,0.15,0.1844,0.2288,0.125,0.1552,0.0,0.0291,,2.6386,,,0.0192,,3.3739,0.4037,,,,,,17.0467,0.4545,352.7,0.2412,0.1582,0.1944,2.9046,Retail,,,,,0.0246460722778079,-0.1413674733059384,,,
2021-12-31,AKAM,112.15532302856444,0.4327,4530.0,0.67910919903834,2.43,1.1892,0.9733,20456.1,0.3062,5.3545,0.6406,,0.2428,0.3037,0.4362,0.2213,0.3178,0.1773,0.2166,,4.1979,29.1845,22.1278,0.1999,5.4942,4.5097,2.2195,5.1814,0.0815,0.1455,0.1014,0.1219,5.4906,0.3594,4216.8,0.4362,0.2428,0.3037,2.2553,Technology,-0.0417009089019886,-0.2147327552011197,-0.1791771542611882,-0.2303323329998888,0.3556143921046366,-1.9816882492633172,,,
2021-12-31,AKAN,6896.307692307692,,,,0.4814,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.4814,,,,,,,,,,1.189,1.2988,0.7852,Pharmaceuticals,,,,,,,,,
2021-12-31,AKO-A,10.755645182824903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,AKOM,7.723709644809846,,34.17,0.0034722222222222,0.5738,-0.312,-0.5496,76.7093,,-0.2181,0.0,0.3624,0.1571,0.1947,0.2537,0.2316,0.3017,0.0,0.0,,1.9432,,,0.0,,2.0576,0.1024,,-0.165,-0.2651,-0.2017,-0.2112,0.1415,0.0,32.27,0.3029,0.1875,0.2325,2.6256,Telecommunication,0.1080455135263677,1.1955559889326328,1.0927287103197845,1.3465442076060172,0.0027149244606839,-0.4034605515380792,,,
2021-12-31,ALC,76.57881262994582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,ALKT,15.268870999736173,0.3924,344.6,9.295180722891564,10.3976,-0.1447,-0.1484,1520.49,,-0.3629,0.5455,,0.098,0.1249,0.1433,-0.7692,-0.8241,-0.3146,-0.3068,,5.2365,,,-0.3106,11.8592,5.4124,10.1114,,-0.1208,-0.1547,-0.143,-0.131,0.4718,0.4545,333.4,0.0714,0.0564,0.0666,4.7497,Technology,0.0618094453418432,0.2283103589664139,0.2526857303683424,0.2475269534289207,0.0264326106663136,0.2411287333235805,,,
2021-12-31,ALL,116.52374882851878,0.4085,25179.0,40.55555555555556,,4.6902,2.7508,40940.4,0.0994,18.0729,,,0.0802,0.2406,0.3168,0.2176,0.2865,0.0628,0.1071,0.1624,1.3395,6.7657,7.2321,0.1071,0.6667,,,,0.0129,0.0598,0.0461,0.1857,43.8081,,,0.3168,0.0802,0.2406,1.3391,Insurance,-0.1855054763218028,0.5686961297106157,0.5493299319442463,2.612176566152871,3.8938462006636385,1.841390687807501,,,
2021-12-31,ALLT,9.11500000184582,0.7065,126.0,0.2123411978221415,2.4664,-0.1021,-0.1106,420.8,0.0481,-0.4386,0.6947,3.7595,,,,-0.0929,-0.0929,-0.0984,-0.0908,,3.4325,,25.7225,-0.0864,2.9705,3.5306,2.265,5.6544,-0.073,-0.1183,-0.1183,-0.1065,1.1246,0.3056,122.5,0.0,0.0,0.0,2.6279,Technology,0.0373517343539284,0.1745902745037283,0.2090400133047196,0.2012337445815271,0.0073153013623139,0.1701399009836736,,,
2021-12-31,ALLY,42.23243713378906,,17050.0,,,,,33523.2,,-3.1665,,,0.0613,0.3275,0.6545,,,,,0.1092,0.9674,5.3903,64.7175,,,1.0669,,,0.0169,0.1841,0.0896,,,,17252.0,0.9988,0.0935,0.4997,1.1033,Financial Services,-0.3729185697148453,1.272775667239335,-2.307315942626117,,0.0605068567623571,,,,
2021-12-31,ALTI,9.88185478025867,,,,,0.0291,-0.0206,,,,,,,,,,,-0.0561,0.0795,,,,,-0.0561,,,,,,,,,0.3667,,,,,,,Financial Services,,,,,,0.0005356300317438,,,
2021-12-31,ALTM,9.692100463374969,0.3792,,0.8606245239908605,3.0411,0.0671,0.0268,,,-0.6525,0.3043,2.7211,0.1999,0.2321,0.3022,0.123,0.1602,0.061,0.153,,,,,0.1383,,,1.9216,4.8686,0.0005,0.0008,0.0006,0.0302,0.4385,0.6957,,0.3022,0.1999,0.2321,2.9538,Chemicals,-0.0024655176424069,0.0104450125065281,0.0181038589804668,0.4739695624603678,,0.0014579054911678,,,
2021-12-31,ALTS,3.2172580572866623,1.0783,,0.1369596891694997,0.5202,0.0318,-0.3428,,0.0359,-1.841,0.1937,22.5283,0.0,0.1639,0.2031,-0.3955,1.5443,-0.5793,-0.5995,,,,,-0.6994,,,0.4055,8.8661,-0.3152,-1.5311,-0.8939,-0.9034,4.2792,0.8072,,1.7046,0.1134,0.1256,1.1093,Pharmaceuticals,0.7029744128441213,5.061413474433892,3.383324390103678,3.563201002528789,,-0.0599409386977192,,,
2021-12-31,ALV,85.21944452101185,1.0656,2633.0,0.3434952144629564,1.3027,1.9932,1.3098,10085.7,0.1347,3.3714,0.1737,8.5304,0.2205,0.3581,0.6312,0.2239,0.3946,0.0543,0.0826,0.5935,3.4359,20.797,12.0097,0.0746,1.0992,3.4464,0.9692,4.678,0.0563,0.169,0.0927,0.1437,24.1344,0.8263,2625.0,0.7626,0.2664,0.4327,1.5369,Auto Components,-1.3112755171941364,1.4977400963043928,1.9991373733017035,1.770867564903056,0.0138013414624089,0.1735939041819478,,,
2021-12-31,ALVR,199.49161209598665,,225.3,5.321899736147757,6.6834,-0.8807,-0.9145,641.222,,-1.6722,,,,,,-0.8953,-0.8953,,,,3.7413,,,,,,6.5462,,-0.5366,-0.6111,-0.6111,-0.6035,,,,0.0,0.0,0.0,4.6754,Biotechnology,0.1717784690415655,0.8921406079356166,0.980251400018454,0.9304000301967932,0.2786975586163276,0.0138623535123131,,,
2021-12-31,AM,8.055668269434284,0.1621,2286.7,0.0,0.7351,0.2654,0.1636,7745.14,0.4564,0.999,,,0.5633,0.5773,1.3657,0.5452,1.1988,0.363,0.5889,1.4229,2.0214,13.9434,8.8258,0.4952,5.1461,4.9707,0.7351,11.4786,0.0598,0.1428,0.0611,0.0984,0.4507,,929.9,1.3657,0.5633,0.5773,1.702,Energy,-0.0048695754255723,-1.7882476780747645,-1.2342259922566292,-27.797748208802457,0.1472491550829446,0.4899531930215051,,,
2021-12-31,AMAT,134.20589914629537,0.9443,12247.0,0.787358133669609,2.5389,2.2205,1.8875,126425.0,0.1538,5.352,0.481,2.9585,0.2111,0.308,0.4452,0.0258,0.0373,0.2796,0.3289,0.1423,10.2856,21.394,26.3863,0.3276,5.4619,10.3737,1.7664,5.5809,0.2411,0.493,0.3385,0.3961,6.7508,0.519,12143.0,0.4452,0.2111,0.308,1.902,Semiconductors,9.921455664495817,6.143580564398274,6.049454923559325,6.056406549720608,0.1622041040513958,0.0337957193517016,,,
2021-12-31,AMBO,7.569516128109347,0.3728,23.461,0.2727662466670152,0.6542,-0.0406,-0.1751,33.0236,,0.1086,0.0371,,0.0,0.0,0.0,-0.871,-0.9832,0.4187,-0.5751,,2.3908,17.3667,,-0.4975,0.4117,3.7909,0.629,15.0356,-0.0675,-0.5367,-0.4668,-0.4427,-1.2483,0.9629,14.796,0.1287,0.0193,0.114,1.1767,Diversified Consumer Services,0.349430557609821,1.4194294196938932,1.275848387864681,1.2878122478088694,0.0185159711805631,0.0163492413657867,,,
2021-12-31,AMD,119.37903213500977,1.4835,7497.0,0.597877358490566,2.0243,1.0065,0.7964,184185.0,0.1525,2.6678,0.5027,5.0716,0.0001,0.0001,0.0001,-0.2845,-0.2964,0.2018,0.2551,0.0458,24.8642,33.0547,57.8904,0.2493,11.3428,26.0018,1.4892,6.8877,0.2854,0.4489,0.4298,0.4938,3.946,0.4973,7169.0,0.0418,0.0252,0.0401,2.5232,Semiconductors,11.744435697416447,5.594022952045407,7.68110997384283,7.550248811542631,0.2363105628214858,0.0153187982560178,,,
2021-12-31,AMN,103.81725803498298,1.4336,1162.0,0.1866102743965339,1.3917,3.5052,2.4158,6444.55,0.0014,5.3214,0.3186,,0.2689,0.4202,0.7249,0.33,0.5692,0.0853,0.1237,,4.9769,17.6639,24.8665,0.1165,1.4516,8.9315,1.3169,5.3876,0.1178,0.3222,0.1749,0.2554,28.3368,0.6814,647.5,0.7249,0.2689,0.4202,1.5899,Health Care,-0.3729535430189333,-1.0656346963063714,-0.7625812484240607,-1.138584275818606,0.675398556960267,-0.1218879988983392,,,
2021-12-31,AMPH,28.356774237848096,0.6647,445.5,1.2177263969171483,3.0645,0.485,0.3952,1065.01,0.2596,1.478,0.4648,2.5116,0.1114,0.1432,0.1679,-0.0945,-0.1109,0.1638,0.201,,2.5015,17.9454,18.4961,0.225,2.5455,2.508,2.1002,6.047,0.0943,0.1458,0.128,0.1723,2.4132,0.5352,385.7,0.1728,0.1147,0.1474,2.9712,Pharmaceuticals,-0.2103124591725909,-0.4819764121040177,-0.4844675264943178,-0.6795877050428496,0.0329380438071212,-0.9141935618991768,,,
2021-12-31,AMPS,7.853387117385864,,304.9,9.908814589665656,10.4681,0.1234,0.0468,1883.21,,,0.8133,,0.4377,0.5726,1.5979,0.2585,0.7215,0.3332,0.8786,,5.4549,,,0.7539,,5.771,10.4681,,,,,,0.1404,0.1863,288.2,1.7908,0.4905,0.6417,1.3772,Utilities,,,,,0.0620554159712524,0.0745251310009155,,,
2021-12-31,AMPY,4.617580648391478,0.8326,480.0,0.1138014527845036,0.7615,1.0079,0.9421,329.452,0.1586,0.8737,0.6842,,0.5054,1.3923,0.5792,1.2785,0.5638,0.3845,0.4114,,0.5139,3.626,2.1324,0.3845,0.3448,,0.6707,5.5818,-0.0777,0.0582,0.0478,0.0799,2.45,0.3158,,0.5792,0.5054,1.3923,0.8754,Energy,0.0063271908121566,-0.7288236335010595,-0.9655646878865282,-22.57154554759468,0.0062634798906651,1.8606775555628297,,,
2021-12-31,AMSF,38.90604203747165,0.2064,399.3,1.870370370370371,0.0839,-0.1231,0.1795,971.67,0.1181,1.8918,,,0.032,0.1041,0.1162,-0.1771,-0.1771,0.0472,-0.0324,1.5205,2.6105,15.8656,24.9216,0.0256,3.4334,,0.0839,,0.0447,0.1464,0.1464,0.1495,3.8,,,0.0,0.0,0.0,1.3979,Insurance,-0.6427980458592703,1.3922594212313402,1.7445098055669774,2.102963902207077,0.0924156465935564,-0.048329536836191,,,
2021-12-31,AMST,9.237483855216734,0.0646,9.23,10.333333333333334,11.3867,-1.2732,-1.2678,14.8953,,-3.9836,,,,,,-0.8397,-0.8397,-12.2105,-12.2632,,2.4534,,,-12.2105,28.6649,2.8738,10.3467,52.6667,-0.7288,-0.7875,-0.7875,-0.7883,0.1038,,7.88,0.0,0.0,0.0,13.3067,Diversified Consumer Services,3.7728146723857416,2.082729025543024,2.1523791890390664,2.293161045736914,0.0083516317277899,0.5127057661802864,,,
2021-12-31,AMTB,31.67343545729114,,834.5,,,,,1405.02,,1.0907,,,0.0161,0.1286,0.1475,,,,,,1.5362,19.435,9.8134,,,,,,0.0149,0.1398,0.1213,,,,,0.1475,0.0161,0.1286,1.1227,Banking,1.552158013761247,1.3869492496276778,1.7559257550531897,,0.0002138931301559,,,,
2021-12-31,AMTX,11.020080658697314,1.4254,,0.119448698315467,0.317,0.1566,-0.0265,640.463,0.0123,-1.4119,0.1972,44.8396,1.3122,1.7791,,1.9477,,-0.0137,0.081,,,,,-0.0158,1.9319,,0.1531,124.6765,-0.3171,,,,1.9345,0.803,,,1.4851,2.0135,0.572,Energy,0.0258217787198825,,,,0.0121763629336445,0.2890982291905338,,,
2021-12-31,AMZN,154.51549185475994,1.2644,138245.0,0.2545935079358385,1.1358,0.334,1.3825,1736207.0,0.1641,-1.4466,0.3972,9.6516,0.1159,0.2219,0.3526,0.2058,0.327,0.1042,0.0252,,12.2319,63.3469,39.6655,0.1087,3.5992,,0.9063,16.4273,0.0898,0.2798,0.1726,0.1287,13.2637,0.6028,,0.589,0.1936,0.3707,1.4897,Retail,2.197060732653163,1.063609701415923,0.8572308986238599,0.7914880436685535,33.961129224228806,-0.095329570127566,,,
2021-12-31,ANET,31.59794342902399,0.5543,3978.6,0.5593771653110524,4.3364,0.2076,0.1869,43551.187,0.2619,0.7728,0.634,1.7864,,,,-0.156,-0.156,0.2902,0.3224,,11.1024,52.5323,46.4421,0.3242,14.9835,11.3698,3.6841,6.2273,0.1581,0.2243,0.2243,0.2467,0.6441,0.366,3885.045,0.0,0.0,0.0,3.2659,Communications,-0.5135556210561774,-0.7115035124472141,-0.9988403269350304,-1.334640743871513,2.091883781499518,-0.0262467400534609,,,
2021-12-31,ANGO,22.689193479476437,0.5383,432.4,0.6293577981651376,2.4257,-0.2223,-0.2138,985.949,0.0444,0.178,0.5181,2.8984,0.0356,0.0435,0.0455,-0.0203,-0.0215,-0.1067,-0.1109,,2.3017,129.6104,16.3856,-0.1132,3.2817,3.7219,1.3303,8.4476,-0.068,-0.087,-0.0823,-0.0904,2.0046,0.482,267.4,0.0578,0.0451,0.0547,4.553,Health Care,0.2152872744082128,0.287741212224253,0.3588361163253298,0.4030071203367344,0.1033289417936734,0.0077301444012041,,,
2021-12-31,ANNA,9.816214288984026,,,2.25,3.5,,,,,,,,,,,-0.0046,-0.0046,,,,,,,,,,2.0,,,,,,,,,0.0,0.0,0.0,27.5676,,,,,,,,,,
2021-12-31,ANNX,6.153306457304185,,231.9,3.447004608294931,11.4147,,,366.127,,-2.7917,,,,,,-0.3226,-0.3226,,,,1.9014,,,,,,11.2074,,-0.413,-0.4683,-0.4683,-0.4697,,,,0.0,0.0,0.0,5.2087,Biotechnology,0.1322111586175299,0.6836678885554724,0.7511892171962723,0.7241240997239996,0.1591316284274716,,,,
2021-12-31,ANVS,14.449838745978573,,4.36,30.258278145695364,30.4636,,,96.718,,-1.1272,,,,,,-1.2815,-1.2815,,,,44.4553,,,,,,30.2583,,-0.3884,-1.077,-1.077,-1.0822,,,,0.0,0.0,0.0,30.4636,Biotechnology,0.1243361113972121,1.5723047533082295,1.727590832629479,1.668399192508649,0.0420370331558399,,,,
2021-12-31,AOXY,0.3433661299847787,0.059,0.3687,0.3009741146481352,0.3046,0.018,0.0172,1.2484,6.6717,0.027,1.0,,0.0235,0.0316,0.0455,0.1186,0.1707,5.7508,6.0193,,3.2152,19.6888,13.3453,5.9483,29.0198,,0.3046,4.0,0.0869,0.175,0.1171,0.1378,0.003,0.0,,0.4397,0.2267,0.3054,2.0647,Real Estate,-18.89130434782609,5.359143013750864,21.024661170881657,18.423034906102064,0.000136782168411,0.0325306208247242,,,
2021-12-31,APP,63.636774432274606,0.6223,2138.09,2.3754274742734305,5.054,0.1505,0.0807,37088.453,0.1691,0.9502,0.6659,,0.5208,0.5954,1.5013,0.3214,0.8103,0.0395,0.0738,,16.5362,,,0.0361,,,4.8222,,0.0079,,,,2.041,0.3341,,1.5215,0.5278,0.6034,1.5311,Technology,-0.0040421739917265,,,,0.6447557289853093,-0.250793879510704,,,
2021-12-31,APRE,40.98387102926931,,49.5,7.273972602739726,7.7534,-7.25,-7.1852,8.5049,,-34.2636,,,,,,-1.0727,-1.0727,,,,1.2445,,,,,,7.274,,-0.5476,-0.6374,-0.6374,-0.6429,,,,0.0,0.0,0.0,7.7808,Biotechnology,0.1752998316197563,0.930535793647786,1.0224386227651163,0.9911419708591852,0.0036965276710343,0.1141161155493017,,,
2021-12-31,APYX,9.850161290937857,0.7,53.7,2.340909090909091,4.5985,-0.0492,-0.0582,409.587,0.0371,-0.3247,0.7224,2.7376,0.0814,0.1029,0.1157,-0.5696,-0.5717,-0.1189,-0.1005,,8.199,55.019,134.2868,-0.1118,9.0762,2.2751,3.9394,4.5336,-0.2189,-0.2692,-0.268,-0.2553,0.4894,0.2776,19.5,0.0037,0.0029,0.0037,4.58,Health Care,0.6930350642346732,0.8903440727674586,1.16850642983218,1.1381384714819502,0.042925335166875,0.0017108551711167,,,
2021-12-31,ARCT,25.51887075362667,0.028,228.2,3.7236180904522618,3.809,-1.4242,-1.4659,668.203,,-5.2443,,,0.1007,0.1392,0.1617,-1.0553,-1.3471,-6.6724,-6.4828,,4.2752,,,-6.6724,79.3173,,3.7578,4.4727,-0.4636,-0.7113,-0.5853,-0.5828,0.2197,,,0.2765,0.1606,0.2166,2.3864,Biotechnology,0.1484094264772079,1.0384218858200034,0.9388662157270514,0.8984873862447241,0.2904244470091575,0.0224171271400435,,,
2021-12-31,AREB,394.561184531764,0.8534,,0.0038910505836575,0.1887,-10.8333,-20.1667,12.9326,,-14.1667,0.2857,1.0861,0.172,0.2778,,11.4,,-8.6429,-4.6429,,,,,-8.6429,9.1441,,0.0233,7.0714,-5.2672,,,,2.3333,0.7143,,,4.0206,12.1333,0.1887,Commercial Services & Supplies,-0.3056958723048044,,,,0.002649545059056,13.033546163465742,,,
2021-12-31,ARGD,20.60420719269783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,ARIS,13.312797715587,0.2105,212.9,1.226530612244898,2.702,0.2671,0.1183,1025.653,,-0.2966,0.4113,,0.348,0.6481,1.8417,0.5488,1.5594,0.095,0.2144,,3.2581,,,0.1006,,,2.5796,,-0.0064,-0.0128,-0.0077,0.0205,1.2459,0.5887,,1.8417,0.348,0.6481,1.233,Commercial Services & Supplies,-0.0003714409141006,0.013143357059831,0.0183815630535357,-0.0675235014723417,0.2101289638940388,-0.3213480823259487,,,
2021-12-31,ARKO,8.068869906087075,2.656,353.5,0.6172869735553379,1.6738,0.2259,0.1026,1791.73,0.0235,-0.541,0.1281,35.5159,0.23,0.518,1.914,0.5363,1.9816,0.0065,0.0143,,3.0869,18.4329,8.6536,0.0061,0.1471,6.5148,1.1895,135.8498,0.0212,0.1852,0.0474,0.1137,15.817,0.8719,167.5,2.6948,0.3238,0.7293,1.1365,Retail,0.5186824892232411,0.7040047058692956,0.235415669726367,0.6992400199309599,0.035047188535081,-0.0644758978796921,,,
2021-12-31,ARMP,5.122903254724318,0.0871,24.6,2.1458333333333335,3.125,-0.2298,-0.2298,138.133,,-0.9181,,,0.2513,0.5155,0.2538,-0.4055,-0.6179,-4.336,-4.336,,2.4209,,,-4.336,22.6253,4.1646,2.7708,10.5905,-0.4337,-0.7879,-0.7772,-0.795,0.0376,,14.3,0.0285,0.0,0.0,1.5721,Biotechnology,0.1388377227419436,1.150249689072938,1.2466885748557397,1.225630528593953,0.0600374439185636,0.0036170873590661,,,
2021-12-31,ARVN,68.15661264234974,0.0248,781.7,0.4138326327856324,5.9324,-1.0334,-1.0059,4235.58,,10.466,,,0.0006,0.0013,0.0013,-0.1371,-0.1373,-5.0377,-5.1002,,5.5557,,,-5.0377,93.0152,,5.8571,30.7,-0.1693,-0.2731,-0.2726,-0.2788,0.4997,,,0.0013,0.0006,0.0013,1.9772,Pharmaceuticals,0.3775811170511096,0.9027966951001868,1.0317644353308677,1.0996462691000954,0.130995689794994,1.9478920141579577,,,
2021-12-31,ASB,21.47196046767696,,4025.0,,,,,3994.18,,3.2034,,,0.0071,0.0538,0.0619,,,,,0.3917,0.8423,9.6586,7.1028,,,0.8666,,,0.0102,0.0864,0.0741,,,,3912.0,0.1501,0.0172,0.1305,1.1295,Banking,1.0625511235144107,0.8571703517012258,1.0726636310753614,,0.0006080537377447,,,,
2021-12-31,ASB-PF,20.971849349237257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,ASC,3.4583897090727285,0.2645,328.9975,0.9478489811575166,1.6106,-0.0959,-0.2297,432.2572,0.2725,-0.163,0.2305,13.9657,0.1794,0.1856,0.3951,0.4512,0.9608,-0.1505,-0.0629,0.4776,0.353,8.8625,3.8318,-0.1448,0.6031,,1.3609,10.1093,-0.0505,-0.1135,-0.0521,-0.0279,1.5262,0.7676,,1.1294,0.5128,0.5304,1.8318,Energy,0.0041122668727659,1.4213313127555025,1.0524251096001698,7.881678607983623,0.0082179931516434,-0.1770403587443946,,,
2021-12-31,ASCIX,17.67277173073061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,ASII,0.0724924193214505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,ASLE,15.37193553678451,0.7787,408.9,1.917525773195876,3.9985,0.3188,0.1804,667.829,,1.5004,0.3784,2.6479,,,,-0.3184,-0.3184,0.0959,0.1695,,1.9516,64.7565,,0.1207,2.3444,2.0853,2.5434,7.3362,0.0826,0.0941,0.0941,0.1478,1.8808,0.6216,382.7,0.0,0.0,0.0,6.2023,Aerospace & Defense,-0.1843299975591896,-0.3681948709106222,-0.340739058654572,-2.1147055970511204,0.029107586492284,-1.794447997953179,,,
2021-12-31,ASR,184.879270738171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,ASRV,3.676767114670046,,116.6,,,,,95.4346,,0.5088,,,0.0199,0.1822,0.2283,,,,,0.3283,0.5655,12.065,19.1392,,,0.5664,,,0.0053,0.0633,0.0511,,,,116.4,0.2532,0.0221,0.2021,1.0957,Banking,0.5521098975123899,0.6279963340588841,0.7397181045607418,,1.452848024880692e-05,,,,
2021-12-31,ASTC,20.50161297090592,0.0146,57.6,12.583333333333334,24.7083,-1.4304,-1.3797,4.3698,0.0066,-5.1941,0.2143,0.68,0.1237,0.1545,0.1796,-0.5009,-0.5087,-3.8929,-4.0357,,0.5845,11.5555,9.928,-3.8929,41.5677,,23.9167,8.1,-0.146,-0.1564,-0.1513,-0.1511,0.3544,0.7857,,0.0156,0.0149,0.0154,21.5714,Electrical Equipment,0.502572785084476,0.756839695016878,1.2223652665112157,1.2303827133522671,0.0010936199008653,-5.6252480688394275,,,
2021-12-31,ASTS,7.340967755163869,,100.279,15.052954109557,15.7086,-0.5506,-0.0601,1124.563,,,,,0.0113,0.0475,0.0499,-3.009,-3.1591,-2.6464,-2.4876,,14.3734,,,-2.4789,,,15.4922,,,,,,0.1202,,,0.0499,0.0113,0.0475,1.2918,Telecommunication,,,,,0.0398009575928882,-0.7120044220412385,,,
2021-12-31,ASYS,9.547258115583851,0.8133,84.3,1.5940594059405944,4.198,0.0856,0.069,111.269,0.1403,-0.4593,0.3741,2.7897,0.0426,0.052,0.0552,-0.3061,-0.3238,0.0378,0.0469,,1.6438,9.9932,14.352,0.0438,1.479,1.6595,3.005,4.7923,0.0155,0.0213,0.0201,0.0439,1.8261,0.6259,83.5,0.0581,0.0407,0.0549,3.3352,Semiconductors,0.6378372575681673,0.2654325882792763,0.3592143100843203,0.6712351616580022,0.0001427588566635,0.001302820795544,,,
2021-12-31,ATCO-PH,19.709134224922423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,ATER,3.0517741903182,0.7864,224.228,0.3620286116882806,1.4912,-1.2773,-1.5747,236.526,,-16.6175,0.4561,2.6611,0.2406,0.4122,,0.0382,0.0451,-0.1044,-0.0847,,1.0098,,,-0.097,0.9139,1.4216,0.5986,30.5413,-0.7491,-1.4499,-1.0056,-0.7368,15.0872,0.5439,159.273,0.1803,0.1289,0.1527,3.5098,Consumer products,0.8135906161755123,-4.751706225983793,24.71141145753341,-29.67079432195711,0.0237079633350951,-2.2584264082422454,,,
2021-12-31,ATEX,54.70580623995873,0.0036,195.7,12.909090909090908,13.6364,-0.6761,-0.6947,951.41,,1.0011,-1.0444,,,,,-0.6534,-0.6534,-32.6154,-31.7436,,5.5146,,,-31.5385,1160.4409,5.0377,12.9091,18.6,-0.1432,-0.1804,-0.1804,-0.1794,0.0213,2.0444,146.9,0.0,0.0,0.0,3.118,Telecommunication,0.0937704093150052,0.8135733700620407,0.977333958064894,1.1437974945289748,0.0336726613479634,-0.8742938426118442,,,
