date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2019-12-31,DLOC,USD,0001407878,2020-04-14,2020-04-14 12:20:32,2019,FY,8275.0,0,8275.0,0.0,0.0,2808.0,11083.0,8303.0,0,0.0,0.0,0.0,0.0,-8303.0,8303.0,0.0,19386.0,116478.0,2474213,0,584942.0,6755837.0,9346528.0,0,0,0,0,0.0,0.0,7708,9346528.0,17.0,1049.0,-35265842.0,0.0,25937634.0,-9327142.0,-9327142.0,19386.0,0.0,19386.0,0.0,2474213,2465938.0,https://www.sec.gov/Archives/edgar/data/1407878/000147793220001921/0001477932-20-001921-index.htm,https://www.sec.gov/Archives/edgar/data/1407878/000147793220001921/dloc_10k.htm
2024-12-31,AWK,USD,0001410636,2025-02-19,2025-02-19 16:27:57,2024,FY,96000000.0,0,96000000.0,756000000.0,103000000.0,260000000.0,1215000000.0,28127000000.0,1144000000,0.0,1144000000.0,0.0,0.0,2344000000.0,31615000000.0,0.0,32830000000.0,346000000.0,1516000000,156000000,0.0,1132000000.0,3150000000.0,12594000000,0,2881000000,3873000000,19348000000.0,0.0,76000000,22498000000.0,3000000.0,2000000.0,2112000000.0,12000000.0,8203000000.0,10332000000.0,10332000000.0,32830000000.0,0.0,32830000000.0,0.0,14110000000,14014000000.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063625000022/0001410636-25-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063625000022/awk-20241231.htm
2023-12-31,AWK,USD,0001410636,2024-02-14,2024-02-14 16:28:14,2023,FY,330000000.0,62000000,330000000.0,727000000.0,112000000.0,220000000.0,1389000000.0,25524000000.0,1143000000,0.0,1143000000.0,111000000.0,0.0,2131000000.0,28909000000.0,0.0,30298000000.0,294000000.0,654000000,67000000,0.0,1136000000.0,2151000000.0,11791000000,0,0,6559000000,18350000000.0,0.0,73000000,20501000000.0,0.0,2000000.0,1659000000.0,-26000000.0,8162000000.0,9797000000.0,9797000000.0,30298000000.0,0.0,30298000000.0,202000000.0,12442000000,12112000000.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063624000050/0001410636-24-000050-index.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063624000050/awk-20231231.htm
2022-12-31,AWK,USD,0001410636,2023-02-15,2023-02-15 16:31:32,2022,FY,85000000.0,67000000,85000000.0,609000000.0,98000000.0,359000000.0,1250000000.0,23305000000.0,1143000000,0.0,1143000000.0,147000000.0,2437000000.0,-495000000.0,26537000000.0,0.0,27787000000.0,254000000.0,1456000000,49000000,2437000000.0,1052000000.0,2811000000.0,10999000000,0,2437000000,3847000000,17283000000.0,0.0,70000000,20094000000.0,3000000.0,2000000.0,1267000000.0,-23000000.0,6447000000.0,7693000000.0,7693000000.0,27787000000.0,0.0,27787000000.0,214000000.0,12452000000,12367000000.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063623000020/0001410636-23-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063623000020/awk-20221231.htm
2021-12-31,AWK,USD,0001410636,2022-02-16,2022-02-16 16:32:28,2021,FY,116000000.0,17000000,116000000.0,568000000.0,57000000.0,776000000.0,1554000000.0,21176000000.0,1139000000,0.0,1139000000.0,-2421000000.0,2421000000.0,2206000000.0,24521000000.0,0.0,26075000000.0,235000000.0,641000000,176000000,965000000.0,1089000000.0,2141000000.0,10424000000,2172000000,2421000000,6212000000,16636000000.0,0.0,81000000,18777000000.0,3000000.0,2000000.0,925000000.0,-45000000.0,6416000000.0,7298000000.0,7298000000.0,26075000000.0,0.0,26075000000.0,-2421000000.0,11062000000,10946000000.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063622000048/0001410636-22-000048-index.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063622000048/awk-20211231.htm
2020-12-31,AWK,USD,0001410636,2021-02-24,2021-02-24 16:32:18,2020,FY,547000000.0,11000000,547000000.0,527000000.0,47000000.0,774000000.0,1906000000.0,19805000000.0,1504000000,55000000.0,1559000000.0,-2113000000.0,2113000000.0,1496000000.0,22860000000.0,0.0,24766000000.0,189000000.0,1611000000,50000000,729000000.0,1031000000.0,2881000000.0,9414000000,2432000000,2113000000,6017000000,15431000000.0,0.0,82000000,18312000000.0,4000000.0,2000000.0,102000000.0,-49000000.0,6399000000.0,6454000000.0,6454000000.0,24766000000.0,0.0,24766000000.0,-2113000000.0,11021000000,10474000000.0,https://www.sec.gov/Archives/edgar/data/1410636/000141063621000101/0001410636-21-000101-index.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063621000101/awk-20201231.htm
2024-03-31,SMPNY,JPY,0001669414,2024-03-31,2024-03-29 20:00:00,2024,FY,1231345000000.0,0,1231345000000.0,0.0,0.0,0.0,1231345000000.0,371581000000.0,170645000000,348275000000.0,518920000000.0,11424810000000.0,0.0,12710928000000.0,25026239000000.0,-11424806000000.0,14832778000000.0,0.0,0,0,0.0,0.0,57943000000.0,682349000000,0,0,11278475000000,11960824000000.0,-54247000000.0,0,11964520000000.0,0.0,100045000000.0,1291783000000.0,0.0,1460306000000.0,2852134000000.0,2868257000000.0,14816654000000.0,16123000000.0,14816654000000.0,11424810000000.0,682349000000,-548996000000.0,,
2023-03-31,SMPNY,JPY,0001669414,2023-03-31,2023-03-30 20:00:00,2023,FY,1246638000000.0,167774000000,1246638000000.0,0.0,0.0,0.0,1246638000000.0,360880000000.0,197729000000,345393000000.0,543122000000.0,9808182000000.0,98173000000.0,-9906353000000.0,904004000000.0,12309590000000.0,14460232000000.0,0.0,0,0,0.0,0.0,2970255000000.0,609051000000,614569000000,4642000000,-609051000000,614131000000.0,-2970255000000.0,0,614131000000.0,1188382000000.0,100045000000.0,1035772000000.0,666043000000.0,792542000000.0,1854425000000.0,1868900000000.0,14445755000000.0,14475000000.0,14445755000000.0,9808182000000.0,609051000000,-637587000000.0,,
2022-03-31,SMPNY,JPY,0001669414,2022-03-31,2022-03-30 20:00:00,2022,FY,1170892000000.0,150388000000,1170892000000.0,0.0,0.0,0.0,1170892000000.0,353436000000.0,151012000000,277253000000.0,428265000000.0,9542035000000.0,31741000000.0,-9573773000000.0,781704000000.0,11835239000000.0,13787835000000.0,0.0,0,0,0.0,0.0,2369530000000.0,539742000000,534698000000,5424000000,-539742000000,11747046000000.0,-2369530000000.0,0,11747046000000.0,1238151000000.0,100045000000.0,1028109000000.0,790412000000.0,109997000000.0,2028563000000.0,2040787000000.0,13787835000000.0,12224000000.0,13787835000000.0,9542035000000.0,539742000000,-631150000000.0,,
2021-03-31,SMPNY,JPY,0001669414,2021-03-31,2021-03-30 20:00:00,2021,FY,1068985000000.0,82424000000,1068985000000.0,0.0,0.0,0.0,1068985000000.0,362194000000.0,163555000000,258682000000.0,422237000000.0,9036200000000.0,6652000000.0,-9042850000000.0,784433000000.0,11265238000000.0,13118656000000.0,0.0,0,0,0.0,0.0,2023611000000.0,529591000000,488394000000,72109000000,-529591000000,11087488000000.0,-2023611000000.0,0,11087488000000.0,1146399000000.0,100045000000.0,876066000000.0,872428000000.0,170288000000.0,2018827000000.0,2031167000000.0,13118656000000.0,12340000000.0,13118656000000.0,9036200000000.0,529591000000,-539394000000.0,,
2020-03-31,SMPNY,JPY,0001669414,2020-03-31,2020-03-30 20:00:00,2020,FY,925014000000.0,33003000000,958017000000.0,0.0,0.0,0.0,925014000000.0,374392000000.0,172665000000,235323000000.0,407988000000.0,8003389000000.0,70886000000.0,-8074274000000.0,782381000000.0,10270441000000.0,11977836000000.0,0.0,0,0,0.0,0.0,1779555000000.0,504089000000,595860000000,125000000,-504089000000,10365252000000.0,-1779555000000.0,0,10365252000000.0,1094254000000.0,100045000000.0,788922000000.0,503294000000.0,205287000000.0,1597548000000.0,1612581000000.0,11977836000000.0,15033000000.0,11977836000000.0,8036392000000.0,504089000000,-420925000000.0,,
2024-12-31,FROG,USD,0001800667,2025-02-14,2025-02-14 16:43:43,2024,FY,49869000.0,472138000,522007000.0,90712000.0,0.0,36508000.0,649227000.0,19870000.0,371512000,60826000.0,432338000.0,0.0,0.0,28471000.0,480679000.0,0.0,1129906000.0,10649000.0,7794000,0,247187000.0,51885000.0,317515000.0,6182000,0,0,32683000,38865000.0,0.0,0,356380000.0,0.0,315000.0,-359668000.0,655000.0,1132224000.0,773526000.0,773526000.0,1129906000.0,0.0,1129906000.0,472138000.0,13976000,-35893000.0,https://www.sec.gov/Archives/edgar/data/1800667/000095017025021340/0000950170-25-021340-index.htm,https://www.sec.gov/Archives/edgar/data/1800667/000095017025021340/frog-20241231.htm
2023-12-31,FROG,USD,0001800667,2024-02-15,2024-02-15 16:08:38,2023,FY,84765000.0,460245000,545010000.0,76437000.0,0.0,24354000.0,645801000.0,29090000.0,247955000,25768000.0,273723000.0,0.0,0.0,23942000.0,326755000.0,0.0,972556000.0,16970000.0,22789000,0,201118000.0,35815000.0,262175000.0,13954000,12987000,0,4317000,31258000.0,0.0,22226000,293433000.0,0.0,297000.0,-290432000.0,1013000.0,968245000.0,679123000.0,679123000.0,972556000.0,0.0,972556000.0,460245000.0,22226000,-62539000.0,https://www.sec.gov/Archives/edgar/data/1800667/000095017024015873/0000950170-24-015873-index.htm,https://www.sec.gov/Archives/edgar/data/1800667/000095017024015873/frog-20231231.htm
2022-12-31,FROG,USD,0001800667,2023-02-09,2023-02-09 16:07:23,2022,FY,45595000.0,397605000,443200000.0,62117000.0,0.0,26705000.0,532022000.0,32623000.0,247955000,37544000.0,285499000.0,0.0,0.0,21077000.0,339199000.0,0.0,871221000.0,14867000.0,14264000,0,158725000.0,21716000.0,209572000.0,16829000,16990000,0,3057000,36876000.0,0.0,23961000,246448000.0,0.0,283000.0,-229176000.0,-2772000.0,856438000.0,624773000.0,624773000.0,871221000.0,0.0,871221000.0,397605000.0,23961000,-21634000.0,https://www.sec.gov/Archives/edgar/data/1800667/000095017023002329/0000950170-23-002329-index.htm,https://www.sec.gov/Archives/edgar/data/1800667/000095017023002329/frog-20221231.htm
2021-12-31,FROG,USD,0001800667,2022-02-11,2022-02-11 16:03:46,2021,FY,68284000.0,352844000,421128000.0,50483000.0,0.0,27411000.0,499022000.0,32688000.0,247776000,47980000.0,295756000.0,243000.0,-243000.0,25062000.0,353506000.0,0.0,852528000.0,10868000.0,14586000,701000,129149000.0,19960000.0,175264000.0,20014000,17957000,0,712000,38683000.0,0.0,27307000,213947000.0,0.0,272000.0,-138992000.0,611000.0,776690000.0,638581000.0,638581000.0,852528000.0,0.0,852528000.0,352844000.0,27307000,-40977000.0,https://www.sec.gov/Archives/edgar/data/1800667/000095017022001123/0000950170-22-001123-index.htm,https://www.sec.gov/Archives/edgar/data/1800667/000095017022001123/frog-20211231.htm
2020-12-31,FROG,USD,0001800667,2021-02-12,2021-02-12 16:07:26,2020,FY,164461000.0,433595000,598056000.0,37048000.0,1.0,17457000.0,652561000.0,4963000.0,17320000,4047000.0,21367000.0,264000.0,-264000.0,10340000.0,36670000.0,0.0,689231000.0,9911000.0,0,9186000,91750000.0,11853000.0,122700000.0,0,11087000,0,1550000,12637000.0,0.0,0,135337000.0,0.0,257000.0,-74789000.0,372000.0,628054000.0,553894000.0,553894000.0,689231000.0,0.0,689231000.0,433595000.0,0,-164461000.0,https://www.sec.gov/Archives/edgar/data/1800667/000119312521041470/0001193125-21-041470-index.htm,https://www.sec.gov/Archives/edgar/data/1800667/000119312521041470/d98623d10k.htm
2024-12-31,CERS,USD,0001020214,2025-02-26,2025-02-26 17:03:43,2024,FY,20266000.0,60186000,80452000.0,29777000.0,38150000.0,3643000.0,152022000.0,15538000.0,1316000,0.0,1316000.0,0.0,0.0,32041000.0,48895000.0,0.0,200917000.0,21695000.0,21572000,0,1398000.0,18943000.0,63608000.0,11663000,0,0,68750000,80413000.0,0.0,0,144021000.0,0.0,186000.0,-1065528000.0,-400000.0,1121887000.0,56145000.0,56896000.0,200917000.0,751000.0,200917000.0,60186000.0,33235000,12969000.0,https://www.sec.gov/Archives/edgar/data/1020214/000095017025027906/0000950170-25-027906-index.htm,https://www.sec.gov/Archives/edgar/data/1020214/000095017025027906/cers-20241231.htm
2023-12-31,CERS,USD,0001020214,2024-03-05,2024-03-05 16:58:55,2023,FY,11647000.0,54205000,65852000.0,35500000.0,39868000.0,3221000.0,144441000.0,19353000.0,1316000,0.0,1316000.0,0.0,0.0,32638000.0,53307000.0,0.0,197748000.0,23842000.0,22452000,0,2001999.0,19225001.0,67521000.0,73547000,0,0,3236000,76783000.0,0.0,16203000,144304000.0,0.0,181000.0,-1044609999.0,-1274000.0,1098352999.0,52650000.0,53444000.0,197748000.0,794000.0,197748000.0,54205000.0,95999000,84352000.0,https://www.sec.gov/Archives/edgar/data/1020214/000095017024026195/0000950170-24-026195-index.htm,https://www.sec.gov/Archives/edgar/data/1020214/000095017024026195/cers-20231231.htm
2022-12-31,CERS,USD,0001020214,2023-03-01,2023-03-01 16:24:26,2022,FY,35585000.0,66569000,102154000.0,34426000.0,29003000.0,4561000.0,170144000.0,23481000.0,1316000,0.0,1316000.0,1773000.0,-1773000.0,23151000.0,47948000.0,0.0,218092000.0,33002000.0,60369000,0,589000.0,23098000.0,117058000.0,44302000,0,0,-11830000,32472000.0,0.0,17434000,149530000.0,0.0,177000.0,-1007121000.0,-2787000.0,1077341000.0,67610000.0,68562000.0,218092000.0,952000.0,218092000.0,66569000.0,87237000,51652000.0,https://www.sec.gov/Archives/edgar/data/1020214/000095017023005558/0000950170-23-005558-index.htm,https://www.sec.gov/Archives/edgar/data/1020214/000095017023005558/cers-20221231.htm
2021-12-31,CERS,USD,0001020214,2022-02-22,2022-02-22 17:14:46,2021,FY,48759000.0,80600000,129359000.0,25129000.0,26793000.0,11642000.0,187102000.0,25179000.0,1316000,0.0,1316000.0,2855000.0,-2855000.0,23902000.0,50397000.0,0.0,237499000.0,35608000.0,18507000,0,673000.0,23768000.0,78556000.0,87244000,0,0,-13918000,73326000.0,0.0,18165000,151882000.0,0.0,174000.0,-964342000.0,-149000.0,1048936000.0,84619000.0,85617000.0,237499000.0,998000.0,237499000.0,80600000.0,87586000,38827000.0,https://www.sec.gov/Archives/edgar/data/1020214/000095017022001641/0000950170-22-001641-index.htm,https://www.sec.gov/Archives/edgar/data/1020214/000095017022001641/cers-20211231.htm
2020-12-31,CERS,USD,0001020214,2021-02-25,2021-02-25 17:20:41,2020,FY,36594000.0,97000000,133594000.0,21166000.0,23254000.0,10834000.0,183431000.0,26989000.0,1316000,0.0,1316000.0,2309000.0,-2309000.0,9679000.0,37984000.0,0.0,221415000.0,24213000.0,12346000,0,577000.0,22838000.0,59974000.0,73334000,0,0,-15699000,57635000.0,0.0,18788000,117609000.0,0.0,168000.0,-909968000.0,674000.0,1012932000.0,103806000.0,103806000.0,221415000.0,0.0,221415000.0,97000000.0,66892000,30298000.0,https://www.sec.gov/Archives/edgar/data/1020214/000156459021008958/0001564590-21-008958-index.htm,https://www.sec.gov/Archives/edgar/data/1020214/000156459021008958/cers-10k_20201231.htm
2024-12-31,PLBC,USD,0001168455,2025-03-19,2025-03-19 12:15:34,2024,FY,82018000.0,370228000,463350000.0,0.0,0.0,0.0,463350000.0,0.0,5502000,0.0,5502000.0,0.0,0.0,0.0,5502000.0,1068180000.0,1537032000.0,0.0,0,0,0.0,0.0,0.0,39759000,0,0,-39759000,39759000.0,1445426000.0,24759000,1445426000.0,0.0,0.0,0.0,-25145000.0,1674486000.0,1649341000.0,1649341000.0,1537032000.0,0.0,1537032000.0,370228000.0,39759000,-42259000.0,https://www.sec.gov/Archives/edgar/data/1168455/000143774925008351/0001437749-25-008351-index.htm,https://www.sec.gov/Archives/edgar/data/1168455/000143774925008351/plbc20241231_10k.htm
2023-12-31,PLBC,USD,0001168455,2024-03-20,2024-03-20 11:31:04,2023,FY,85655000.0,0,85655000.0,0.0,0.0,0.0,85655000.0,21874000.0,5502000,0.0,5502000.0,7605000.0,0.0,1001539000.0,1036520000.0,488241000.0,1610416000.0,0.0,0,0,0.0,1251000.0,1251000.0,90000000,0,0,1371848000,1461848000.0,0.0,0,1463099000.0,0.0,28033000.0,151748000.0,-32464000.0,0.0,147317000.0,147317000.0,1610416000.0,0.0,1610416000.0,7605000.0,90000000,4345000.0,https://www.sec.gov/Archives/edgar/data/1168455/000143774924008616/0001437749-24-008616-index.htm,https://www.sec.gov/Archives/edgar/data/1168455/000143774924008616/plbc20231231_10k.htm
2022-12-31,PLBC,USD,0001168455,2023-03-16,2023-03-16 09:01:19,2022,FY,183426000.0,444703000,628129000.0,0.0,-190859000.0,0.0,675153000.0,18100000.0,5502000,0.0,5502000.0,444703000.0,22086000.0,-22086000.0,468305000.0,477586000.0,1621044000.0,15297000.0,0,0,-19163000.0,-15216000.0,15297000.0,10310000,-2469000,2469000,1491649000,15297000.0,1471446000.0,0,1502040000.0,0.0,27372000.0,128388000.0,-36756000.0,0.0,119004000.0,119004000.0,1621044000.0,0.0,1621044000.0,889406000.0,10310000,-173116000.0,https://www.sec.gov/Archives/edgar/data/1168455/000143774923006797/0001437749-23-006797-index.htm,https://www.sec.gov/Archives/edgar/data/1168455/000143774923006797/plbc20221231b_10k.htm
2021-12-31,PLBC,USD,0001168455,2022-03-17,2022-03-17 12:00:59,2021,FY,380584000.0,305914000,686498000.0,0.0,-386871000.0,0.0,715155000.0,16424000.0,5502000,0.0,5502000.0,305914000.0,6987000.0,-6987000.0,327840000.0,571079000.0,1614074000.0,13400000.0,0,0,13400000.0,-13322000.0,30683000.0,10310000,7876000,2434000,1469604000,10310000.0,1438999000.0,0,1479992000.0,0.0,26801000.0,105681000.0,1600000.0,0.0,134082000.0,134082000.0,1614074000.0,0.0,1614074000.0,611828000.0,10310000,-370274000.0,https://www.sec.gov/Archives/edgar/data/1168455/000143774922006531/0001437749-22-006531-index.htm,https://www.sec.gov/Archives/edgar/data/1168455/000143774922006531/plbc20211231_10k.htm
2020-12-31,PLBC,USD,0001168455,2021-03-03,2021-03-03 09:52:17,2020,FY,184909000.0,179613000,364522000.0,0.0,-190714000.0,0.0,382836000.0,14016000.0,0,0.0,188063000.0,179613000.0,5566000.0,-193629000.0,193629000.0,535111000.0,1111576000.0,8260000.0,0,0,13260000.0,-8191000.0,27138000.0,10310000,6675000,3635000,1001043000,10310000.0,973974000.0,0,1011422000.0,0.0,7656000.0,87753000.0,4745000.0,0.0,100154000.0,100154000.0,1111576000.0,0.0,1111576000.0,359226000.0,10310000,-174599000.0,https://www.sec.gov/Archives/edgar/data/1168455/000143774921004784/0001437749-21-004784-index.htm,https://www.sec.gov/Archives/edgar/data/1168455/000143774921004784/plbc20201231_10k.htm
2024-02-03,DDT,USD,0000028917,2024-03-29,2024-03-29 15:25:10,2023,FY,808287000.0,148036000,956323000.0,60547000.0,1093999000.0,97341000.0,2208210000.0,42681000.0,0,0.0,0.0,0.0,63951000.0,1134064000.0,1240696000.0,0.0,3448906000.0,0.0,11252000,33959000,0.0,782545000.0,827756000.0,353189000,0,0,570893000,924082000.0,0.0,0,1751838000.0,0.0,1240000.0,6048288000.0,-87208000.0,-4265252000.0,1697068000.0,1697068000.0,3448906000.0,0.0,3448906000.0,148036000.0,364441000,-443846000.0,https://www.sec.gov/Archives/edgar/data/28917/000002891724000011/0000028917-24-000011-index.htm,https://www.sec.gov/Archives/edgar/data/28917/000002891724000011/dds-20240203x10k.htm
2023-01-28,DDT,USD,0000028917,2023-03-27,2023-03-27 17:16:24,2022,FY,650336000.0,148902000,799238000.0,56952000.0,1120208000.0,95448000.0,2071846000.0,33821000.0,0,0.0,0.0,0.0,42278000.0,1181205000.0,1257304000.0,0.0,3329150000.0,828484000.0,9702000,20775000,42278000.0,0.0,858961000.0,345518000,0,0,526033000,871551000.0,0.0,0,1730512000.0,0.0,1200000.0,5648700000.0,-65722000.0,-3985540000.0,1598638000.0,1598638000.0,3329150000.0,0.0,3329150000.0,148902000.0,355220000,-295116000.0,https://www.sec.gov/Archives/edgar/data/28917/000002891723000007/0000028917-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/28917/000002891723000007/dds-20230128x10k.htm
2022-01-29,DDT,USD,0000028917,2022-03-29,2022-03-29 16:59:33,2021,FY,716759000.0,0,716759000.0,39777000.0,1080178000.0,77937000.0,1914651000.0,42941000.0,0,0.0,0.0,0.0,28931000.0,1259034000.0,1330906000.0,0.0,3245557000.0,0.0,101312000,23441000,0.0,841433000.0,966186000.0,352216000,0,0,475937000,828153000.0,0.0,0,1794339000.0,0.0,1240000.0,5027922000.0,-22798000.0,-3555146000.0,1451218000.0,1451218000.0,3245557000.0,0.0,3245557000.0,0.0,453528000,-263231000.0,https://www.sec.gov/Archives/edgar/data/28917/000002891722000009/0000028917-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/28917/000002891722000009/dds-20220129.htm
2021-01-30,DDT,USD,0000028917,2021-03-29,2021-03-29 17:14:08,2020,FY,360339000.0,0,360339000.0,36693000.0,1087763000.0,177145000.0,1661940000.0,47612000.0,0,0.0,0.0,0.0,23453000.0,1359510000.0,1430575000.0,0.0,3092515000.0,0.0,14514000,118439000,0.0,639924000.0,772877000.0,399241000,0,0,479389000,365849000.0,512781000.0,0,1651507000.0,0.0,1200000.0,4471269000.0,-34935000.0,-2996526000.0,1441008000.0,1441008000.0,3092515000.0,0.0,3092515000.0,0.0,413755000,53416000.0,https://www.sec.gov/Archives/edgar/data/28917/000002891721000066/0000028917-21-000066-index.htm,https://www.sec.gov/Archives/edgar/data/28917/000002891721000066/dds-20210130.htm
2020-02-01,DDT,USD,0000028917,2020-03-31,2020-03-31 16:22:02,2019,FY,277077000.0,0,277077000.0,46160000.0,1465007000.0,59838000.0,1848082000.0,1458176000.0,0,0.0,0.0,0.0,3490000.0,120509000.0,1582175000.0,0.0,3430257000.0,892789000.0,1219000,22158000,3490000.0,11164000.0,930820000.0,365709000,528299000,3490000,510469000,642800000.0,233378000.0,0,1806998000.0,0.0,1199000.0,4556494000.0,-31059000.0,-2903375000.0,1623259000.0,1623259000.0,3430257000.0,0.0,3430257000.0,0.0,366928000,89851000.0,https://www.sec.gov/Archives/edgar/data/28917/000002891720000041/0000028917-20-000041-index.htm,https://www.sec.gov/Archives/edgar/data/28917/000002891720000041/dds-02012020x10k.htm
