date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2022-12-31,KDP,USD,0001418135,2023-02-23,2023-02-23 16:09:13,2022,FY,14057000000.0,6734000000.0,7323000000.0,0.5209504162,65000000.0,2362000000.0,2283000000.0,4645000000.0,-105000000,4540000000.0,11274000000.0,693000000.0,693000000.0,709000000.0,3583000000.0,0.2474212136,2605000000.0,0.185316924,-886000000.0,1719000000.0,0.1222878281,284000000.0,1436000000.0,0.1021555097,1.01,1.01,1416800000.0,1428500000.0,https://www.sec.gov/Archives/edgar/data/1418135/000141813523000003/0001418135-23-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813523000003/kdp-20221231.htm
2021-12-31,KDP,USD,0001418135,2022-02-24,2022-02-24 16:22:20,2021,FY,12683000000.0,5706000000.0,6977000000.0,0.55,66000000.0,2138000000.0,2015000000.0,4153000000.0,-70000000,4083000000.0,9789000000.0,500000000.0,500000000.0,708000000.0,3737000000.0,0.2841598991,2894000000.0,0.2281794528,-96000000.0,2798000000.0,0.2206102657,653000000.0,2146000000.0,0.16920287,1.52,1.5,1415700000.0,1427900000.0,https://www.sec.gov/Archives/edgar/data/1418135/000141813522000005/0001418135-22-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813522000005/kdp-20211231.htm
2020-12-31,KDP,USD,0001418135,2021-02-25,2021-02-25 14:32:58,2020,FY,11618000000.0,5132000000.0,6486000000.0,0.5582716474,69000000.0,2163000000.0,1815000000.0,3978000000.0,-39000000,3939000000.0,9071000000.0,604000000.0,604000000.0,495000000.0,2845000000.0,0.2739714237,2480000000.0,0.2134618695,-727000000.0,1753000000.0,0.1508865553,428000000.0,1325000000.0,0.1140471682,0.94,0.93,1407200000.0,1422100000.0,https://www.sec.gov/Archives/edgar/data/1418135/000141813521000005/0001418135-21-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813521000005/kdp-20201231.htm
2024-12-31,CLBR-UN,USD,0001847064,2025-03-13,2025-03-13 16:05:55,2024,FY,23199434.0,2419239.0,20780195.0,0.8957199128,4434363.0,43326414.0,18765805.0,62092219.0,9964771,76491353.0,78910592.0,0.0,2302697.0,3258810.0,-52124601.0,-2.2468048574,-55711158.0,-2.4014016032,-1974950.0,-57686108.0,-2.4865308352,1181.0,-57687289.0,-2.4865817416,-1.8,-1.8,32019491.0,32019491.0,https://www.sec.gov/Archives/edgar/data/1847064/000162828025012592/0001628280-25-012592-index.htm,https://www.sec.gov/Archives/edgar/data/1847064/000162828025012592/psqh-20241231.htm
2023-12-31,CLBR-UN,USD,0001847064,2023-12-31,2023-12-29 19:00:00,2023,FY,5685987.0,3798213.0,1887774.0,0.3320046282,4626625.0,15222451.0,12096211.0,27318662.0,9288483,41233770.0,45031983.0,0.0,177444.0,2658844.0,-30057513.0,-5.2862437076,-39345996.0,-6.9198181424,-13981246.0,-53327242.0,-9.3787133175,1945.0,-53329187.0,-9.3790553865,-2.43,-2.43,21964451.0,21964451.0,,
2022-12-31,CLBR-UN,USD,0001847064,2022-12-31,2022-12-30 19:00:00,2022,FY,475175.0,716102.0,-240927.0,-0.5070279371,1446347.0,2016638.0,2550418.0,4567056.0,118158,6855598.0,7571700.0,591.0,0.0,895031.0,-6201494.0,-13.162161309,-7096525.0,-14.9345504288,118749.0,-6977776.0,-14.6846446046,800.0,-6978576.0,-14.6863281949,-0.61,-0.61,11496653.0,11496653.0,,
2021-12-31,CLBR-UN,USD,0001847064,2021-12-31,2021-12-29 19:00:00,2021,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852175.0,0,852175.0,852175.0,6512.0,0.0,236558.0,3732702.0,0.0,-852180.0,0.0,4584882.0,3732702.0,0.0,-236558.0,3732702.0,0.0,0.17,0.17,21562500.0,21562500.0,,
2024-12-31,BIP-PA,USD,0001406234,2025-03-24,2025-03-21 18:31:45,2024,FY,21039000000.0,15676000000.0,5363000000.0,0.2549075526,0.0,405000000.0,0.0,405000000.0,0,405000000.0,16081000000.0,0.0,3387000000.0,3644000000.0,8602000000.0,0.4088597367,4958000000.0,0.2356575883,-3005000000.0,1953000000.0,0.0928276059,270000000.0,57000000.0,0.0027092542,0.12,0.12,461602001.0,461600000.0,https://www.sec.gov/Archives/edgar/data/1406234/000162828025014380/0001628280-25-014380-index.htm,https://www.sec.gov/Archives/edgar/data/1406234/000162828025014380/bip-20241231.htm
2023-12-31,BIP-PA,USD,0001406234,2024-03-18,2024-03-18 07:58:41,2023,FY,17931000000.0,13470000000.0,4461000000.0,0.249,0.0,413000000.0,0.0,413000000.0,0,413000000.0,13883000000.0,0.0,2501000000.0,2739000000.0,7022000000.0,0.3916122916,4048000000.0,0.2257542803,-2019000000.0,2029000000.0,0.1131559868,581000000.0,367000000.0,0.0204673471,0.22,0.22,459400000.0,459400000.0,https://www.sec.gov/Archives/edgar/data/1406234/000162828024011576/0001628280-24-011576-index.htm,https://www.sec.gov/Archives/edgar/data/1406234/000162828024011576/bip-20231231.htm
2022-12-31,BIP-PA,USD,0001406234,2023-03-17,2023-03-17 17:28:46,2022,FY,14427000000.0,10510000000.0,3917000000.0,0.2715048174,0.0,433000000.0,0.0,433000000.0,92000000,433000000.0,10943000000.0,1855000000.0,1855000000.0,2158000000.0,5936000000.0,0.3982810009,3588000000.0,0.2487003535,-2043000000.0,1935000000.0,0.1341235184,560000000.0,1375000000.0,0.0953074097,3.0,3.0,458100000.0,458100000.0,https://www.sec.gov/Archives/edgar/data/1406234/000162828023008523/0001628280-23-008523-index.htm,https://www.sec.gov/Archives/edgar/data/1406234/000162828023008523/bip-20221231.htm
2021-12-31,BIP-PA,USD,0001406234,2022-03-09,2022-03-09 17:27:08,2021,FY,11537000000.0,8247000000.0,3290000000.0,0.285,0.0,406000000.0,0.0,406000000.0,1749000000,406000000.0,8653000000.0,1468000000.0,1468000000.0,2036000000.0,6749000000.0,0.5856808529,4721000000.0,0.409205166,-803000000.0,3333000000.0,0.2888965936,614000000.0,2719000000.0,0.235676519,6.11,6.11,445050000.0,445050000.0,https://www.sec.gov/Archives/edgar/data/1406234/000162828022005592/0001628280-22-005592-index.htm,https://www.sec.gov/Archives/edgar/data/1406234/000162828022005592/bip-20211231.htm
2020-12-31,BIP-PA,USD,0001406234,2021-03-18,2021-03-18 17:23:37,2020,FY,8885000000.0,4843000000.0,4042000000.0,0.4549240293,0.0,312000000.0,0.0,312000000.0,1705000000,2017000000.0,6860000000.0,1179000000.0,1179000000.0,1705000000.0,3948000000.0,0.460889139,2390000000.0,0.2689926843,-830000000.0,1195000000.0,0.1344963421,291000000.0,904000000.0,0.1017445132,2.05,2.05,442050000.0,442050000.0,https://www.sec.gov/Archives/edgar/data/1406234/000162828021005114/0001628280-21-005114-index.htm,https://www.sec.gov/Archives/edgar/data/1406234/000162828021005114/bip-20201231.htm
2024-12-31,PCB,USD,0001423869,2025-03-13,2025-03-13 16:05:50,2024,FY,99710000.0,35661000.0,64049000.0,0.6423528232,0.0,36567000.0,1886000.0,38453000.0,61257000,99710000.0,99710000.0,180817000.0,92200000.0,4016000.0,0.0,0.0,-132502000.0,-1.3288737338,168788000.0,36286000.0,0.3639153545,10476000.0,25810000.0,0.2588506669,1.87,1.86,14241014.0,14342361.0,https://www.sec.gov/Archives/edgar/data/1423869/000142386925000006/0001423869-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1423869/000142386925000006/pcb-20241231.htm
2023-12-31,PCB,USD,0001423869,2024-03-12,2024-03-12 16:06:10,2023,FY,99319000.0,0.0,99319000.0,1.0,0.0,35328000.0,2327000.0,37655000.0,61532000,99187000.0,99187000.0,151177000.0,62673000.0,0.0,0.0,0.0,43262000.0,0.435586343,0.0,43262000.0,0.435586343,12557000.0,30705000.0,0.3091553479,2.14,2.12,14301691.0,14417938.0,https://www.sec.gov/Archives/edgar/data/1423869/000142386924000006/0001423869-24-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1423869/000142386924000006/pcb-20231231.htm
2022-12-31,PCB,USD,0001423869,2023-03-09,2023-03-09 16:06:34,2022,FY,104131000.0,0.0,104131000.0,1.0,0.0,33762000.0,2150000.0,35912000.0,-11589000,4389000.0,4389000.0,101751000.0,12119000.0,1597000.0,53135000.0,0.626652966,61522000.0,0.5908134945,-4788000.0,49403000.0,0.4744312453,14416000.0,34987000.0,0.3359902431,2.36,2.32,14822018.0,15065175.0,https://www.sec.gov/Archives/edgar/data/1423869/000142386923000007/0001423869-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1423869/000142386923000007/pcb-20221231.htm
2021-12-31,PCB,USD,0001423869,2022-03-04,2022-03-04 16:07:11,2021,FY,95571000.0,0.0,95571000.0,1.0,0.0,30677000.0,1656000.0,32333000.0,-70945000,-38612000.0,-38612000.0,81472000.0,4335000.0,1375000.0,60343000.0,0.6313944607,56959000.0,0.5959862301,-3678000.0,56959000.0,0.5959862301,16856000.0,40103000.0,0.4196147367,2.66,2.62,15017637.0,15253820.0,https://www.sec.gov/Archives/edgar/data/1423869/000142386922000006/0001423869-22-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1423869/000142386922000006/pcb-20211231.htm
2020-12-31,PCB,USD,0001423869,2021-03-11,2021-03-11 16:06:53,2020,FY,77929000.0,0.0,77929000.0,1.0,0.0,29196000.0,1360000.0,30556000.0,-85474000,-54918000.0,-54918000.0,79761000.0,13572000.0,1487000.0,26446000.0,0.3393601868,23011000.0,0.2952816025,-4289999.0,23011000.0,0.2952816025,6836000.0,16175000.0,0.2075607284,1.05,1.04,15384231.0,15448892.0,https://www.sec.gov/Archives/edgar/data/1423869/000142386921000007/0001423869-21-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1423869/000142386921000007/pcb-20201231.htm
2024-12-31,NGS,USD,0001084991,2025-03-17,2025-03-17 16:05:46,2024,FY,156742000.0,68756000.0,87986000.0,0.5613428437,0.0,0.0,0.0,21012000.0,33649000,54661000.0,123417000.0,0.0,11927000.0,31347000.0,64940000.0,0.4143114162,33325000.0,0.212610532,-11659000.0,21666000.0,0.1382271503,4439000.0,17227000.0,0.1099067257,1.39,1.37,12412000.0,12554000.0,https://www.sec.gov/Archives/edgar/data/1084991/000108499125000024/0001084991-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1084991/000108499125000024/ngs-20241231.htm
2023-12-31,NGS,USD,0001084991,2024-04-01,2024-04-01 16:40:37,2023,FY,121167000.0,89004000.0,32163000.0,0.2654435614,0.0,0.0,0.0,16457000.0,5249000,20422000.0,110710000.0,0.0,4082000.0,26550000.0,37252000.0,0.3074434458,10457000.0,0.0863023761,-3837000.0,6620000.0,0.054635338,1873000.0,4747000.0,0.0391773338,0.39,0.38,12316000.0,12383000.0,https://www.sec.gov/Archives/edgar/data/1084991/000108499124000017/0001084991-24-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1084991/000108499124000017/ngs-20231231.htm
2022-12-31,NGS,USD,0001084991,2023-03-31,2023-03-31 16:10:06,2022,FY,84825000.0,70473000.0,14352000.0,0.1691954023,125000.0,0.0,0.0,13642000.0,83000,13725000.0,84198000.0,364000.0,364000.0,24116000.0,24439000.0,0.2904214559,431000.0,0.0050810492,-472000.0,-41000.0,-0.0004833481,528000.0,-569000.0,-0.0067079281,-0.0462,-0.0462,12305000.0,12305000.0,https://www.sec.gov/Archives/edgar/data/1084991/000108499123000032/0001084991-23-000032-index.htm,https://www.sec.gov/Archives/edgar/data/1084991/000108499123000032/ngs-20221231.htm
2021-12-31,NGS,USD,0001084991,2022-04-29,2022-04-29 16:03:20,2021,FY,72420000.0,70762000.0,1658000.0,0.023,125000.0,0.0,0.0,10762000.0,208000,10970000.0,81732000.0,65000.0,65000.0,25397000.0,13676000.0,0.2315934825,-8625000.0,-0.1190969345,622000.0,-11786000.0,-0.162745098,-2603000.0,-9183000.0,-0.1268019884,-0.7,-0.7,13100000.0,13100000.0,https://www.sec.gov/Archives/edgar/data/1084991/000108499122000036/0001084991-22-000036-index.htm,https://www.sec.gov/Archives/edgar/data/1084991/000108499122000036/ngs-form10xkxayrended12x31.htm
2020-12-31,NGS,USD,0001084991,2021-03-31,2021-03-31 14:37:29,2020,FY,68055000.0,60629000.0,7426000.0,0.1091176255,125000.0,0.0,0.0,10550000.0,184000,10734000.0,71363000.0,14000.0,14000.0,25198000.0,22228000.0,0.3308941297,-2679000.0,-0.0393652193,615000.0,-2984000.0,-0.0438468885,-4792000.0,1808000.0,0.0265667475,0.14,0.14,13224000.0,13261000.0,https://www.sec.gov/Archives/edgar/data/1084991/000108499121000026/0001084991-21-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1084991/000108499121000026/ngs-20201231.htm
2024-04-26,MDT,USD,0001613103,2024-06-20,2024-06-20 16:16:51,2024,FY,32364000000.0,11216000000.0,21148000000.0,0.6534420962,2735000000.0,0.0,0.0,10736000000.0,2533000000,16129000000.0,27220000000.0,0.0,719000000.0,2647000000.0,8203000000.0,0.2534606353,5144000000.0,0.1589420344,-307000000.0,4837000000.0,0.1494561859,1133000000.0,3676000000.0,0.1135829934,2.77,2.76,1327700000.0,1330200000.0,https://www.sec.gov/Archives/edgar/data/1613103/000161310324000072/0001613103-24-000072-index.htm,https://www.sec.gov/Archives/edgar/data/1613103/000161310324000072/mdt-20240426.htm
2023-04-28,MDT,USD,0001613103,2023-06-22,2023-06-22 16:32:12,2023,FY,31227000000.0,10719000000.0,20508000000.0,0.657,2696000000.0,0.0,0.0,10415000000.0,1567000000,14678000000.0,25397000000.0,386000000.0,636000000.0,2697000000.0,8475000000.0,0.289557114,5485000000.0,0.1756492779,-121000000.0,5364000000.0,0.171774426,1580000000.0,3758000000.0,0.1203445736,2.83,2.82,1329800000.0,1332800000.0,https://www.sec.gov/Archives/edgar/data/1613103/000161310323000040/0001613103-23-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1613103/000161310323000040/mdt-20230428.htm
2022-04-29,MDT,USD,0001613103,2022-06-23,2022-06-23 16:13:25,2022,FY,31686000000.0,10145000000.0,21541000000.0,0.679827053,2746000000.0,0.0,0.0,10292000000.0,2595000000,15633000000.0,25778000000.0,367000000.0,553000000.0,2707000000.0,9554000000.0,0.281891056,5752000000.0,0.1815312756,-235000000.0,5517000000.0,0.174114751,456000000.0,5039000000.0,0.1590292243,3.75,3.73,1342400000.0,1351400000.0,https://www.sec.gov/Archives/edgar/data/1613103/000161310322000023/0001613103-22-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1613103/000161310322000023/mdt-20220429.htm
2021-04-30,MDT,USD,0001613103,2021-06-25,2021-06-25 16:51:46,2021,FY,30117000000.0,10483000000.0,19634000000.0,0.652,2493000000.0,0.0,0.0,10148000000.0,2098000000,14739000000.0,25222000000.0,192000000.0,925000000.0,2702000000.0,8192000000.0,0.2634060497,4484000000.0,0.1488860112,-589000000.0,3895000000.0,0.1293289504,265000000.0,3606000000.0,0.1197330411,2.68,2.66,1344900000.0,1354000000.0,https://www.sec.gov/Archives/edgar/data/1613103/000161310321000027/0001613103-21-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1613103/000161310321000027/mdt-20210430.htm
2020-04-24,MDT,USD,0001613103,2020-06-19,2020-06-19 16:28:08,2020,FY,28913000000.0,9424000000.0,19489000000.0,0.6740566527,2331000000.0,0.0,0.0,10109000000.0,1827000000,14267000000.0,23691000000.0,300000000.0,1092000000.0,2663000000.0,7825000000.0,0.2850274963,4791000000.0,0.1657040086,-736000000.0,4055000000.0,0.1402483312,-751000000.0,4789000000.0,0.1656348355,3.57,3.54,1340700000.0,1351100000.0,https://www.sec.gov/Archives/edgar/data/1613103/000161310320000021/0001613103-20-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1613103/000161310320000021/mdt-20200424.htm
2023-12-31,BMA,ARS,0000000000,2023-12-31,2023-12-30 19:00:00,2023,FY,3150385438.0,-2825637892562.0,2828788278000.0,897.918,0.0,414779565000.0,9292109000.0,424071674000.0,2395245848000,2819317522000.0,3150385438.0,2456942237000.0,1630769916000.0,58098766000.0,772191402999.0,245.1101359487,714744123209.0,226.8751355271,-64921209.0,714679202000.0,226.8545281411,282321067000.0,587324400000.0,186.4293787407,918.54,918.54,639413000.0,639413000.0,,
2022-12-31,BMA,ARS,0000000000,2022-12-31,2022-12-30 19:00:00,2022,FY,1508339512000.0,0.0,1508339512000.0,1.0,0.0,343645369000.0,7395622000.0,351040991000.0,-1675225067000,-1324184076000.0,-1324184076000.0,1907263992000.0,956458308000.0,47485393000.0,47234343826.0,0.1535734012,184155436000.0,0.1220915016,184177495000.0,184177495000.0,0.1221061263,57205169000.0,126950267000.0,0.0841655781,198.54,198.54,639413000.0,639413000.0,,
2021-12-31,BMA,ARS,0000000000,2021-12-31,2021-12-30 19:00:00,2021,FY,1129102711000.0,0.0,1129102711000.0,1.0,0.0,345427999000.0,5293379000.0,350721378000.0,-1333884624000,-983163246000.0,-983163246000.0,1367473535000.0,572592780000.0,43224593000.0,35788039000.0,0.1675348541,145939465000.0,0.1292526035,52122265000.0,145943999000.0,0.1292566191,7194479000.0,138744986000.0,0.1228807483,216.99,216.99,639413000.0,639413000.0,,
2020-12-31,BMA,ARS,0000000000,2020-12-31,2020-12-30 19:00:00,2020,FY,409066064000.0,0.0,409066064000.0,1.0,0.0,109919689000.0,1269859000.0,111189548000.0,-404994422000,-293804874000.0,-293804874000.0,461853526000.0,178866319000.0,12944070000.0,12819002984.0,0.3134096697,115261190000.0,0.2817666879,1066000.0,115262256000.0,0.2817692939,38361162000.0,76900028000.0,0.1879892633,120.34,120.34,639000000.0,639000000.0,,
2019-12-31,BMA,ARS,0000000000,2019-12-31,2019-12-29 19:00:00,2019,FY,139320896000.0,0.0,139320896000.0,1.0,0.0,0.0,0.0,0.0,-14388467000,14388467000.0,93573906000.0,4642237751.0,3401616000.0,1366128000.0,49454227000.0,0.354966329,45746990000.0,0.3283569896,-47149261646.0,48088099000.0,0.3451607073,7968699000.0,40799776000.0,0.2928474993,63.81,63.81,639402000.0,639402000.0,,
2025-01-31,HQY,USD,0001428336,2025-03-18,2025-03-18 16:22:42,2025,FY,1199774000.0,422515000.0,777259000.0,0.6478378428,239513000.0,132260000.0,90739000.0,222999000.0,152413000,614925000.0,1037440000.0,13914000.0,60634000.0,162451000.0,339119000.0,0.2826523995,162334000.0,0.1353038156,-46300000.0,116034000.0,0.0967132143,19331000.0,96703000.0,0.0806010132,1.11,1.09,86870000.0,88828000.0,https://www.sec.gov/Archives/edgar/data/1428336/000142833625000009/0001428336-25-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1428336/000142833625000009/hqy-20250131.htm
2024-01-31,HQY,USD,0001428336,2024-03-22,2024-03-22 16:01:19,2024,FY,999587000.0,376950000.0,622637000.0,0.6228942553,218811000.0,103656000.0,79273000.0,182929000.0,0,504280000.0,871453000.0,12138000.0,55455000.0,153078000.0,282416000.0,0.282532686,128133999.0,0.1281869402,-53093999.0,75040000.0,0.0750710043,19328000.0,55712000.0,0.0557350186,0.65,0.64,85564000.0,86957000.0,https://www.sec.gov/Archives/edgar/data/1428336/000142833624000016/0001428336-24-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1428336/000142833624000016/hqy-20240131.htm
2023-01-31,HQY,USD,0001428336,2023-03-30,2023-03-30 16:09:51,2023,FY,861748000.0,371657000.0,490091000.0,0.569,193375000.0,95628000.0,68849000.0,164477000.0,94586000,452438000.0,824095000.0,1763000.0,48424000.0,161201000.0,171529000.0,0.2322314644,38924000.0,0.0451686572,-47153000.0,-38096000.0,-0.0442078195,-11953000.0,-26143000.0,-0.0303371751,-0.31,-0.31,84442000.0,84442000.0,https://www.sec.gov/Archives/edgar/data/1428336/000142833623000014/0001428336-23-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1428336/000142833623000014/hqy-20230131.htm
2022-01-31,HQY,USD,0001428336,2022-03-31,2022-03-31 16:04:24,2022,FY,756556000.0,332850000.0,423706000.0,0.5600457864,157364000.0,84379000.0,58605000.0,142984000.0,82791000,383139000.0,715989000.0,1501000.0,36572000.0,137188000.0,102970000.0,0.2271133928,34636000.0,0.0457811451,-42503000.0,-66741000.0,-0.088216867,-22452000.0,-44289000.0,-0.0585402799,-0.53,-0.53,83133000.0,83133000.0,https://www.sec.gov/Archives/edgar/data/1428336/000142833622000009/0001428336-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1428336/000142833622000009/hqy-20220131.htm
2021-01-31,HQY,USD,0001428336,2021-03-31,2021-03-31 16:04:51,2021,FY,733570000.0,318236000.0,415334000.0,0.566,124809000.0,84493000.0,49964000.0,134457000.0,76064000,335330000.0,653566000.0,1045000.0,34881000.0,115904000.0,154925000.0,0.2715241899,83278000.0,0.1135242717,-29874000.0,4140000.0,0.0056436332,-4694000.0,8834000.0,0.0120424772,0.12,0.12,74235000.0,75679000.0,https://www.sec.gov/Archives/edgar/data/1428336/000142833621000011/0001428336-21-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1428336/000142833621000011/hqy-20210131.htm
2024-12-31,RVMD,USD,0001628171,2025-02-26,2025-02-26 16:10:31,2024,FY,0.0,0.0,0.0,0.0,592225000.0,97299000.0,0.0,97299000.0,0,689524000.0,0.0,86883000.0,0.0,0.0,-689524000.0,0.0,-689524000.0,0.0,88678000.0,-600846000.0,0.0,753000.0,-600093000.0,0.0,-3.58,-3.58,167737672.0,167737672.0,https://www.sec.gov/Archives/edgar/data/1628171/000095017025027736/0000950170-25-027736-index.htm,https://www.sec.gov/Archives/edgar/data/1628171/000095017025027736/rvmd-20241231.htm
2023-12-31,RVMD,USD,0001628171,2024-02-26,2024-02-26 16:08:29,2023,FY,11580000.0,0.0,11580000.0,1.0,423144000.0,75621000.0,0.0,75621000.0,0,498765000.0,498765000.0,47482000.0,303000.0,9309000.0,-430582000.0,-37.1832469775,-487185000.0,-42.0712435233,47294000.0,-439891000.0,-37.9871329879,-3524000.0,-436367000.0,-37.6828151986,-3.86,-3.86,113149869.0,113149869.0,https://www.sec.gov/Archives/edgar/data/1628171/000095017024020145/0000950170-24-020145-index.htm,https://www.sec.gov/Archives/edgar/data/1628171/000095017024020145/rvmd-20231231.htm
2022-12-31,RVMD,USD,0001628171,2023-02-27,2023-02-27 16:07:50,2022,FY,35380000.0,9656000.0,25724000.0,0.7270774449,253073000.0,40586000.0,0.0,40586000.0,0,293659000.0,293659000.0,9154000.0,0.0,9656000.0,-239469000.0,-7.0414075749,-258279000.0,-7.3001413228,9154000.0,-249125000.0,-7.0414075749,-420000.0,-248705000.0,-7.0295364613,-3.08,-3.08,80626525.0,80626525.0,https://www.sec.gov/Archives/edgar/data/1628171/000095017023004645/0000950170-23-004645-index.htm,https://www.sec.gov/Archives/edgar/data/1628171/000095017023004645/rvmd-20221231.htm
2021-12-31,RVMD,USD,0001628171,2022-02-28,2022-02-28 16:16:03,2021,FY,29390000.0,7332000.0,22058000.0,0.751,186948000.0,30450000.0,0.0,30450000.0,0,217398000.0,217398000.0,929000.0,12000.0,7332000.0,-179747000.0,-6.3653963933,-188008000.0,-6.3970057843,917000.0,-187091000.0,-6.3658046955,-7320000.0,-179771000.0,-6.1167403879,-2.47,-2.47,72806079.0,72806079.0,https://www.sec.gov/Archives/edgar/data/1628171/000095017022002297/0000950170-22-002297-index.htm,https://www.sec.gov/Archives/edgar/data/1628171/000095017022002297/rvmd-20211231.htm
2020-12-31,RVMD,USD,0001628171,2021-03-02,2021-03-02 16:11:22,2020,FY,42983000.0,132252000.0,-89269000.0,-2.0768443338,132252000.0,21428000.0,0.0,21428000.0,0,153680000.0,153680000.0,2238000.0,71000.0,6545000.0,-101914000.0,-2.5232999093,-110697000.0,-2.5753670056,2167000.0,-108530000.0,-2.5249517251,-371000.0,-108159000.0,-2.5163204057,-1.62,-1.62,66599748.0,66599748.0,https://www.sec.gov/Archives/edgar/data/1628171/000156459021010276/0001564590-21-010276-index.htm,https://www.sec.gov/Archives/edgar/data/1628171/000156459021010276/rvmd-10k_20201231.htm
2024-12-31,HBAN,USD,0000049196,2025-02-14,2025-02-14 13:01:14,2024,FY,9921000000.0,0.0,9921000000.0,1.0,0.0,2815000000.0,116000000.0,116000000.0,0,116000000.0,116000000.0,9921000000.0,4576000000.0,0.0,0.0,0.0,9805000000.0,0.9883076303,-7402000000.0,2403000000.0,0.2422134865,443000000.0,1940000000.0,0.195544804,1.43,1.41,1451421000.0,1476442000.0,https://www.sec.gov/Archives/edgar/data/49196/000004919625000020/0000049196-25-000020-index.htm,https://www.sec.gov/Archives/edgar/data/49196/000004919625000020/hban-20241231.htm
2023-12-31,HBAN,USD,0000049196,2024-02-16,2024-02-16 14:05:33,2023,FY,6945000000.0,0.0,6945000000.0,1.0,0.0,2831000000.0,115000000.0,2946000000.0,4414000000,7360000000.0,7360000000.0,8916000000.0,3477000000.0,0.0,0.0,0.0,2384000000.0,0.3432685385,0.0,2384000000.0,0.3432685385,413000000.0,1951000000.0,0.2809215263,1.26,1.24,1446449000.0,1468016000.0,https://www.sec.gov/Archives/edgar/data/49196/000004919624000020/0000049196-24-000020-index.htm,https://www.sec.gov/Archives/edgar/data/49196/000004919624000020/hban-20231231.htm
2022-12-31,HBAN,USD,0000049196,2023-02-17,2023-02-17 15:08:18,2022,FY,7254000000.0,5969000000.0,1285000000.0,0.1771436449,0.0,2468000000.0,91000000.0,2559000000.0,-1231000000,91000000.0,91000000.0,5969000000.0,696000000.0,280000000.0,3248000000.0,0.5421836228,3835000000.0,0.5286738351,-534000000.0,2764000000.0,0.3810311552,515000000.0,2238000000.0,0.3085194376,1.47,1.45,1441279000.0,1465220000.0,https://www.sec.gov/Archives/edgar/data/49196/000004919623000020/0000049196-23-000020-index.htm,https://www.sec.gov/Archives/edgar/data/49196/000004919623000020/hban-20221231.htm
2021-12-31,HBAN,USD,0000049196,2022-02-18,2022-02-18 15:44:27,2021,FY,5991000000.0,0.0,5991000000.0,1.0,0.0,2386000000.0,89000000.0,2475000000.0,-6877000000,-4402000000.0,-4402000000.0,4191000000.0,89000000.0,267000000.0,1982000000.0,0.2800867969,1589000000.0,0.2652311801,-414000000.0,1591000000.0,0.2655650142,294000000.0,1295000000.0,0.2161575697,0.91,0.9,1262435000.0,1286733000.0,https://www.sec.gov/Archives/edgar/data/49196/000004919622000023/0000049196-22-000023-index.htm,https://www.sec.gov/Archives/edgar/data/49196/000004919622000023/hban-20211231.htm
2020-12-31,HBAN,USD,0000049196,2021-02-26,2021-02-26 17:19:33,2020,FY,4815000000.0,0.0,4815000000.0,1.0,0.0,1724000000.0,38000000.0,1762000000.0,-5605000000,-3843000000.0,-3843000000.0,3647000000.0,423000000.0,160000000.0,1339000000.0,0.210384216,972000000.0,0.2018691589,-283000000.0,972000000.0,0.2018691589,155000000.0,817000000.0,0.1696780893,0.7,0.69,1017117000.0,1032683000.0,https://www.sec.gov/Archives/edgar/data/49196/000004919621000018/0000049196-21-000018-index.htm,https://www.sec.gov/Archives/edgar/data/49196/000004919621000018/hban-20201231.htm
